Time,Setpoint,ProcessValue,Output,Mode,State,ErrorBits
2019-02-14T10:59:25.685Z,35,0.014467592351138592,100,3,3,0
2019-02-14T10:59:30.694Z,35,0.014467592351138592,100,3,3,0
2019-02-14T10:59:35.700Z,35,0.014467592351138592,100,3,3,0
2019-02-14T10:59:40.706Z,35,0.014467592351138592,100,3,3,0
2019-02-14T10:59:45.714Z,35,0.014467592351138592,100,3,3,0
2019-02-14T10:59:50.719Z,35,0.014467592351138592,100,3,3,0
2019-02-14T10:59:55.726Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:00.740Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:05.750Z,35,0.028935184702277184,100,3,3,0
2019-02-14T11:00:10.754Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:15.762Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:20.770Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:25.775Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:30.777Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:35.788Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:41.288Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:46.293Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:51.302Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:00:56.309Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:01.314Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:06.320Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:11.331Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:16.344Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:21.353Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:26.861Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:32.360Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:37.368Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:42.373Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:47.388Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:52.394Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:01:57.394Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:02.399Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:07.406Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:12.406Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:17.414Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:22.424Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:27.437Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:32.447Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:37.449Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:42.456Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:47.461Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:52.463Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:02:57.482Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:02.488Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:07.497Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:12.501Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:17.505Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:22.508Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:28.004Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:33.015Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:38.030Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:43.534Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:48.543Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:54.047Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:03:59.047Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:04.062Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:09.559Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:14.565Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:19.570Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:24.578Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:29.590Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:34.594Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:39.599Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:44.620Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:50.121Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:04:55.125Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:00.133Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:05.143Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:10.160Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:15.667Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:20.677Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:25.685Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:30.693Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:35.693Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:40.700Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:46.196Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:51.211Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:05:56.220Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:01.230Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:06.232Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:11.240Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:16.242Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:21.247Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:26.260Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:31.268Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:36.774Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:41.778Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:47.299Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:52.793Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:06:57.800Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:02.809Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:07.812Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:12.822Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:17.829Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:22.834Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:27.847Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:32.864Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:37.867Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:43.358Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:48.869Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:53.874Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:07:59.377Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:04.385Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:09.390Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:14.392Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:19.401Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:24.405Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:29.418Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:34.924Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:39.942Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:45.426Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:50.448Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:08:55.938Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:00.941Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:05.946Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:10.949Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:15.970Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:21.455Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:26.479Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:31.487Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:37.052Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:42.479Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:47.604Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:52.988Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:09:58.496Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:03.986Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:09.011Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:14.511Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:19.517Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:24.528Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:29.530Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:34.552Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:40.059Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:45.542Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:50.568Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:10:55.618Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:01.076Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:06.080Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:11.593Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:16.662Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:22.080Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:27.081Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:32.117Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:37.141Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:42.626Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:47.636Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:52.639Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:11:57.648Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:03.135Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:08.140Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:13.146Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:18.648Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:23.651Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:28.655Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:33.665Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:38.670Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:43.672Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:48.679Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:53.686Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:12:58.693Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:03.699Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:08.706Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:13.711Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:18.716Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:23.724Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:28.744Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:33.875Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:39.269Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:44.747Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:49.767Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:54.776Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:13:59.776Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:04.788Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:10.289Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:15.296Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:20.947Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:26.301Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:31.311Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:36.919Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:42.314Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:47.324Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:52.324Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:14:57.325Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:02.986Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:08.333Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:13.352Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:18.998Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:24.341Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:29.348Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:34.366Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:39.864Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:44.971Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:49.976Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:15:55.386Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:00.392Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:05.394Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:10.905Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:15.914Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:21.406Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:26.408Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:31.421Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:36.934Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:42.419Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:47.433Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:52.438Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:16:57.958Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:03.437Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:08.465Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:13.947Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:18.957Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:23.972Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:29.053Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:34.479Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:39.485Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:44.603Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:50.123Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:17:55.488Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:00.493Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:05.500Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:10.687Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:16.001Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:21.009Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:26.693Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:32.031Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:37.695Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:43.209Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:48.718Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:54.059Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:18:59.065Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:04.564Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:09.572Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:14.739Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:20.074Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:25.748Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:31.249Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:36.570Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:41.581Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:46.604Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:52.093Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:19:57.126Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:02.599Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:07.603Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:12.623Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:17.627Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:22.630Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:27.633Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:33.138Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:38.143Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:43.646Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:48.839Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:54.153Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:20:59.322Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:04.654Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:09.836Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:15.165Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:20.357Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:25.676Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:30.868Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:36.183Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:41.685Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:46.692Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:51.856Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:21:57.235Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:02.389Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:07.704Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:12.884Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:18.213Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:23.276Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:28.719Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:33.856Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:39.222Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:44.734Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:49.758Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:22:54.934Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:00.257Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:05.257Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:10.264Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:15.270Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:20.298Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:25.311Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:30.321Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:35.824Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:40.844Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:45.847Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:50.851Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:23:55.905Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:00.917Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:05.937Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:11.000Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:16.026Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:21.037Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:26.099Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:31.147Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:36.163Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:41.250Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:46.286Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:51.341Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:24:56.341Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:01.406Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:06.407Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:11.430Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:16.444Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:21.536Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:27.003Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:32.208Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:37.612Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:42.850Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:48.218Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:53.434Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:25:58.869Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:04.105Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:09.511Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:14.722Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:20.126Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:25.371Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:30.786Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:36.031Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:41.503Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:46.761Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:52.167Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:26:57.512Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:02.958Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:08.201Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:13.211Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:18.300Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:23.586Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:29.050Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:34.097Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:39.241Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:44.306Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:49.567Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:27:55.026Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:00.626Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:05.639Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:10.758Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:15.862Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:21.277Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:26.426Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:31.823Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:36.956Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:42.352Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:47.521Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:52.871Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:28:58.029Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:03.400Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:08.536Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:13.926Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:19.066Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:24.447Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:29.598Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:34.977Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:40.135Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:45.491Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:50.633Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:29:56.022Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:01.187Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:06.543Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:11.691Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:17.061Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:22.473Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:27.567Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:33.079Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:38.254Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:43.564Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:49.121Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:54.212Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:30:59.643Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:04.897Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:10.043Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:15.290Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:20.892Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:26.091Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:31.459Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:36.889Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:42.186Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:47.472Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:52.966Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:31:58.189Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:03.553Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:09.176Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:14.436Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:19.861Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:25.455Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:30.755Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:36.034Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:41.604Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:46.782Z,35,0.014467592351138592,100,3,3,0
2019-02-14T11:32:52.166Z,35,0.014467592351138592,100,3,3,0
